talvez dentro do seu cu se olhar direitinho deve estar lá;0;1
Pode até ser montagem mas com certeza todos corruptos sentiram medo quando o Estado Maior das Forças Armadas entr…;1;0
Bolsonaro mantém liderança em cenário sem Lula diz pesquisa CNT Montedo;1;0
Lula Cabral e Rômulo Gouveia duas mortes que enlutam Campina Grande e a Paraíba;0;1
Os q sobraram voltaram para assaltar e quebrar o Brasil como Lula Dilma Zé Dirceu Genoíno Hoje com a Internet sab…;0;1
Ou ele fez isso do para provar que a Dilma é que estava certa;1;0
LULA PRESIDENTE;1;0
Kkkkk....primeiro não teria greve Segundo você tenta tragar Bolsonaro para qualquer assunto espinh…;1;0
Cara não defendo bandeira politica muito menos políticos p…;0;1
Coco Bosta e Merda;0;1
O Meu desejo hoje é ver o Ciro acabar com o papo de retardado mental do Bozo e nisso vejo muita competência no Cor…;1;0
E eu sou virgem;1;0
Para os vagabundos que o seguem ele de fato não cometeu crime Fez que os próprios fariam ou o ajudaram a fazer.…;0;1
Comandantes da Aeronáutica inocentam Lula e dizem que ele não interferiu em compra de caças;1;0
Bolsonaro recebeu dinheiro da JBS Sobre os demais fiquemos atentos até outubro Por h…;0;1
Outra lista de mortos pela guerrilha;0;1
ai que saudade da minha ex;0;1
Ué não era só tirar a Dilma e o PT q tudo ia melhorar Agora tem 13 de desempregados canalhas;0;1
Bem eu moro no Rio e fandangos é fandangos kkk n tem outro nome não;0;0
Engraçado petista vive falando globo golpista mas nao pode sair nada contra o regime militar ou contra o Bolsona…;0;1
Ai depois o brasileiro abre a boca pra reclamar… olha o naipe dos q tão na frente…;0;1
Bolsonaro Responde à CIA sobre Documento do Período Militar;0;0
Se o Lula abrisse a boca o STF todo caia Não é possível esse homem reinar como está reinando;0;1
Dilma sinto sua falta;1;0
o que tem haver e muito idiota esse Bolsonaro;0;1
Etica flexível não é ética Quem sabe o mínimo de compliance sabe disso Este senhor não tem condições de ser nem s…;0;1
Agora sim vai que é sua Bolsonaro  Presidente do Brasil  já;1;0
Passarinho na gaiola continua cantando//STF decide trancar Lula até depois das eleições Brasil ;1;0
Padre que pediu que Nossa Senhora ‘abençoe Lula’ se desculpa;0;0
Lula coloca a própria integridade física em nome de um projeto e de uma ideia já Aldo Rebelo ex esquerdista viro…;0;0
Mesmo somando o resultado do 2º e o 3º colocado na pesquisa o ex presidente mantém vantagem de oito pontos;0;0
Sim Ela e o Lula começaram o aparelhsmento dessa orcrim que é a petrobrás;0;1
Foca no Marina vs Bolsonaro que você ganha dinheiro;0;1
Recurso de Lula é negado por unanimidade pela 2ª Turma do STF;0;1
pessoal falando de Bolsonaro pleno exame admissional É DE CAIR O CU DA BUNDA NÉ;0;1
mas pedrinho tem o partido comunista p votar nem psdb nem bolsonaro mas td bem n esperava mais de vc;0;1
Putz concordamos 300 mas a minha questão é O Golpe deixará Lula ser candidato;0;1
A alta carga tributária aliada aos problemas já conhecidos por todos nós na Petrobras durante essa gestão da chapa…;0;1
Vídeo mostra Lula explicando como usou a igreja para chegar ao poder;0;1
LULA TERÁ VAQUINHA VIRTUAL E COMITÊ FÍSICO DE CAMPANHA EM SÃO PAULO Para o PT é Lula ou nada via;0;0
Lula e o PT nunca tiveram preocupação com o partido e o pais Enquanto Lula enganava o povo com se…;0;1
Dilma e demais petistas irritados com o fato da Petrobras ter voltado a ser a empresa mais valiosa da América Latina;0;1
CUIDADO Canalhas MUDAM DE PARTIDO se descolam do GOLPE E TEMER será que usarão FOTOS COM LULA em suas campa…;0;1
O Brasil está parando Isso é perigoso Muitos querem que as eleições não ocorram e a lavajato morra;0;1
Bolsonaro é muito útil nessa época de gasolina cara kkkkkkk;0;1
Sem Lula Bolsonaro lidera em todos os cenários indica pesquisa CNT/MDA;1;0
QUANDO NÃO SE CONSEGUE VENCER COMEÇA A INVENTAR COISAS PARA DESTRUIR O PAIS E AQUELES QUE AINDA SOBRARAM...COVARDE.…;0;1
Haddad denunciado e Alckmin blindado;0;1
Bandido Canalha Asqueroso;0;1
Que horror!Brasileiro é crédulo Sempre crê em Salvador da Pátria Creu em Jânio creu em Collor…;0;1
AGORA O JUIZ SÉRGIO MORO FOI LONGE DEMAIS;0;1
Nem preso seguram o Lula;0;1
o sucesso da estratégia de lula;1;0
Retweeted Lelê MORO Bolsominion A PF cumpre nesta sextafeira 15 mandados de busca e apreensão…;0;1
Reitor de Aparecida se desculpa após pedir que Nossa Senhora abençoe Lula;0;1
Folha Política Juiz Sérgio Moro vai receber delação da JBSFriboi;0;0
RN POLITICA EM DIA MARINA SILVA CANCELA PARTICIPAÇÃO EM SABATINA POR;0;1
Não li nenhuma palavra de solidariedade à esposa do espancador de mulheres indicado por Dilma Rousse…;0;1
O povo paulista até pode ser pragmático mas esta de saco cheio do Alckmin Já deu Pegou ranço;0;1
Caminhoneiro fez protesto para tirar a Dilma agora chora;0;0
Geisel Bolsonaro e a servidão aos EUA Por Carlos Fernandes;0;0
